0.0101847910739642,-0.100045480990023,0.0856056585926523,-0.00403860623121162,-0.108231925401115,-0.0615984186093345,0.110991462517648,-0.0934494350734021,0.130222394229559,0.00774825438276872,-0.0257542556361732,-0.308038314752188,0.219139100354485,-0.188694359053339,-0.0824983914907246,-0.0748446895153384,0.0781799664545339,-0.205544454493492,0.153936602908816,-0.149897146579518,-0.154126393138123,0.00263389509321978,-0.0135744464064562,0.0934649546396455,0.0232775375412814,0.0587735134822126,0.11712929612946,-0.198188825810004,0.315062866404951,-0.00119461900842705,-0.0265733902256505,0.1209235210301,-0.181031202780763,-0.210697502519612,-0.197745496533245,0.0811460040637168,-0.0437157942586962,-0.196889065018026,0.155744094159513,-0.221785719670471,-0.363763655848034,0.240349177134031,-0.00586061790345151,0.0582573507849389,0.0353520576600969,-0.0335127722832396,0.0071861491279543,-0.103864260584691,0.190980512718494,0.0745073449889989,0.161936539607601,-0.214217939814336,-0.195137274798719,-0.24454828033528,-0.115627094373794,-0.170426862052987,-0.221434334321553,-0.119083389156358,-0.0184761678484509,-0.0510939364438699,-0.129793177537264,-0.427147707750781,-0.140048505106672,0.212791788284442,0.0613251834421304,0.542075027215544,0.207556411559615,-0.17516498654236,0.365176925082837,0.0967489216666284,0.00647300936060315,0.0216855854459605,-0.0962361100577952,0.309154871520381,0.111555945450457,-0.160523870879008,-0.331363258281996,0.207423624610196,-0.00826772528383779,0.224464220691197,0.287747109520817,-0.00844298535947469,-0.30633930640824,-0.0260217319498742,0.191077760679998,0.10536962565052,-0.340027524884362,-0.0512185492370608,-0.227330343689245,-0.261715460783538,0.39889753241477,-0.218809070009632,-0.419578408714251,-0.295240109445573,-0.353498858198389,-0.236678271357172,0.379033010585458,-0.172544169262325,-0.483006581528413,-0.479153051009228,-0.418441497403332,-1.38476195131821,-0.0508100839347592,0.198639582633673,0.0599125630527306,-0.11589924424945,0.00233271714640274,0.077848546792087,0.333794853483369,-0.570776750790182,-0.376967469581468,-0.242863391660654,0.202855713609973,-0.71251960462122,-0.425107057703105,0.649067356678232,0.13622725050002,0.762508933663671,-0.445144389193166,0.0469757697053499,-0.227504506862398,-0.83548608696436,0.0663445135788832,0.161281337058967,-0.395303265713062,-0.85898500931267,0.00559888812212323,0.543819334150052,0.338351989292893,0.142138328088901,-0.406705623221302,0.186301047448349,-0.25683755898044,-0.551898143050274,-0.893321395419082,-0.126517697063165,-0.294954011280273,0.0475620442174581,0.278011930910356,-0.472754852321633,-0.161477992900046,0.243941771459496,-0.234200598939449,-0.0242382145245436,-0.00164437263053555,-0.00514209108345151,0.405326419930068,0.503354138743028,0.205572219521641,-0.00562223560347436,0.29913097580529,-0.290328335357771,-0.158789453958184,-0.272609620699643,0.0987949073458366,0.0638122090717133,0.360501215290655,0.794027697177001,-0.936806428681106,-0.723209604521532,-0.834028954910969,0.057020877835517,0.0218193374514795,-0.251617668568031,0.221943958688299,0.0788876194735051,0.334467010793224,0.187628205545366,0.148194847680107,-0.610039538887487,-0.456133689599902,-0.408788474936991,-0.350024758959611,0.346708526770597,0.0968475790444829,0.315720594478055,0.756623717299855,0.203206464644263,0.277801818243424,0.205380255062622,-0.299026542305065,0.653398576680137,0.0608456887632493,0.339750551166541,-0.655393062453742,0.545708713527304,0.161528975124859,0.337771473051553,0.0622628817702136,-0.117196155155261,0.501995050825351,-0.0366788018368407,0.47209209041699,0.212474898596607,0.939264949532916,-0.0321238118094096,0.532395652866146,0.213407448336677,0.133075699277644,-0.713689130148358,0.0696637794359318,0.868187995361364,1.24823941729714,0.992216549922212,0.867239413345529,0.613402332616913,0.0170592507966173,0.375621425689346,-0.136060782071051,0.350798246407054,0.0716780173654069,0.102624952666311,-0.130386507606898,-1.5032172766776,-0.4263977265043,0.306487616777774,1.01751777680579,-0.0851300759293619,-0.0305711713471632,0.00174831553849421,-0.18764414724512,0.398200922456072,0.180562976754632,-0.319966681055398,0.783262579652934,-0.0559833868918855,-0.51695884291207,0.254430928833585,0.641839669628314,0.113474467028622,0.242456050519885,0.538243647694707,-0.506348939019436,-0.420003514102648,-0.428915556331462,0.471236003380507,-0.320086711227752,0.367019680347232,-0.229518011330192,-0.243330585172134,0.651978755402106,0.637900475042097,0.208515606180552,-0.646486493131673,-0.229235588869028,-0.564536238995584,0.0916104702686186,-0.342781781116042,0.0318411277036563,-0.0381926278248609,1.12150162969975,1.40288051658438,-0.315455359153725,-0.214722083293679,0.283626103430233,-0.370503026170161,-0.346331284423316,-0.742029396227948,-0.0396481247476743,-0.282367435825161,-0.0951371722965737,-0.16434079793994,0.0502022264792417,-0.171371739297589,-0.549575015162009,0.0206716469379893,-0.352106904669556,-0.224141009121946,-0.375469705531481,0.563689849367437,0.0561321396412804,-0.779844924700816,-0.781853378969476,0.285498443733565,-0.584840541638894,0.171796510759803,-0.694988757615314,0.971487795460822,-0.125055464588285,-0.813921747609799,-0.956859519589178,0.0970006810248226,1.21228907754503,0.409622288701684,0.190457063390947,-0.241475850983996,-0.401981996962961,0.651162463868562,0.466738321473597,0.799472774188994,0.327562015051947,-0.195729157191166,-0.114010060892167,0.577282850598451,0.328426879077423,0.0901057930889607,1.02815403186056,0.480105723019366,0.663330966073399,1.69194588306063,-0.137580938739758,1.08578408510893,0.0510348803768119,0.207770004443337,-0.267492870495575,-0.833494697243269,-1.11753016767984,-1.16545861586416,-0.185818809805779,0.0145589869429859,-0.16162262923854,0.0860248968662956,-0.775590626700671,-0.335495939178347,-0.346655090311313,-1.14560248100525,0.539662674336298,-0.327931758808543,0.031253408336365,0.831657987268795,0.811321260820025,-0.438452361243365,0.790029217236316,0.348785993685696,-0.598487363721963,0.0478402930067612,-0.180066935287135,0.201225010606185,-0.278856283605121,0.388215171013547,0.215249417486228,0.106912130775015,-0.390750881099926,-0.258062124333582,-0.209009983080928,-1.38096591798657,0.528865406447159,-0.42568849492105,-0.143537664860669,-0.145941630263663,-0.104825814056459,-0.491646120900796,0.705052351529485,0.78696411110454,-0.257876401897754,-0.324008184934495,0.287812761259406,-0.928547118240113,0.455911534724978,0.0341166251326849,1.01770957485964,0.938963167794695,0.0760373348326546,-0.584079175861515,0.105861307016808,0.905541173066144,0.7130411121941,0.368513636327909,-0.200165496648998,-0.272507723819949,-0.307058707222271,0.389452319433225,-0.24026095786183,1.35249026141353,-0.28880895320581,-0.232353568687416,-0.530756765043511,-0.182251941122797,0.545715107992685,-0.431355146133429,-0.0455332985525375,0.8773230475807,0.447955452778955,0.459730364017696,1.2104623317697,-0.238880017784785,0.314741503869492,0.320006359298642,-0.561842886009254,0.188938019930238,-0.203882198752519,-0.552364565371108,-0.204441117645468,0.432304123788098,-0.175264581466067,-0.0867957424910227,0.229465939717537,0.960884644484128,0.189578422417636,0.345888494606452,-0.833721375322766,0.177805157725531,0.98131265571615,-0.256771622620369,-0.665212031335451,-1.44532993997624,-0.261827760455299,0.372921217722789,-0.124388846440544,-0.257087892259207,0.149134967847999,1.09192516687188,-0.61911552660098,-0.19529246476141,0.484549145349859,-0.204860174797912,-0.202027789554608,-0.0227563224312109,-0.841969064785356,0.755967243301879,0.00999864884072178,-0.677754245850045,-0.0282745240653962,0.376884416290328,0.141763329510245,-0.0208093902158056,-0.650369960780715,-0.0420849922591374,0.376628631669611,-0.207525542183505,0.356795324900099,-0.834957205541388,0.957930909964413,0.522794672921682,-0.371236244256169,0.448953994869428,-1.28074013192711,-0.12204285648555,-0.355682736630142,0.588301127767314,0.692017543976598,-0.132989798178379,-0.192336834407948,-0.517453033177243,0.20411758377907,0.596849777355162,-0.10261762134368,-0.304352416294996,0.473319133230381,-0.07187154089203,-0.143813849938645,-1.1881729040719,-0.0537493767331574,0.899850997214304,0.021961592919292,-0.248742398016331,0.116276997507106,-1.29065077634085,0.851261880393593,-0.0823555996025204,-0.828657480835825,0.0607435885136223,-0.497483258742972,-0.472427568928554,-0.721627099438662,-0.60360853753856,-0.858280116776825,0.427219776551052,0.257578048667613,0.818289930625007,0.300695286530217,0.829088479354894,-0.756729380268382,-0.177166887273852,-0.0174566413180484,0.66934855035509,-0.314592100955288,-0.233442696391438,0.0640063346616524,0.886926054042036,-0.522741701045624,-0.0279676417293273,-0.876668087582267,0.972943819067727,-0.675555498160794,-0.248395260401698,0.792891540431863,-0.896462778654645,-0.517502556870374,-0.336521796157837,-0.872761774405244,-1.11721180726154,-0.870269430759507,-0.304944588973849,-1.11321928363169,0.355114259095599,0.4684531559721,-0.429569698636577,-0.38270237579933,0.245537105423038,-0.130175975006303,0.69686714386084,0.277925910131908,0.962116500844123,-0.879350202595777,0.776742639833157,0.772610468479593,0.564816743147237,0.318987690763009,0.425589305715988,0.0435872026212089,-0.161188968566218,0.0438405798636999,-0.729261174167107,0.447544523235346,-0.039151053615425,-0.510486417382305,0.272746851409484,0.585190988047684,-0.152920275982031,0.298929456270516,0.137329685048692,-0.493601030628977,-0.534829954953335,1.00276251978792,0.0644756031823929,-0.062099202498066,-0.449196570841225,-0.189082550580368,0.281187899938448,-1.8841360699389,0.47858062995243,1.35107793012047,0.906082236366926,-0.332521239499071,-0.404617445469532,0.230134768058627,0.778990817600889,0.884867683874706,-0.0829564391833139,0.136536141926082,0.174446777936685,0.826504851058388,0.510234265947821,0.0788454976789804,0.331168539419219,0.758159807431528,-0.275137923343961,-0.533281105221451,0.0777398257709841,0.0479178130505769,-0.0681994908040734,0.229641606983366,-0.387603082131159,-0.230048588562837,-1.27485551385606,0.68002815185662,1.13058170026891,-0.103916662507537,-0.702041048665448,-1.24807061453272,-1.08364094614652,-0.146593508172575,0.163311134119516,-1.09195148867881,-0.244019692330514,0.529983384050173,-1.4000815148306,-0.778206254575424,-1.46402949500524,0.155295593099819,-0.930851978296923,0.183846704208711,0.161827235503279,-0.220139552274663,-0.719531235499614,0.224327103887229,-0.427348699595368,0.0551200416080044,-0.561900014910511,0.308246101378425,0.256981184682574,-0.310217257803452,0.158983840664931,-0.285327540968246,-0.104450643540836,0.327883725822593,0.574939625855142,-0.567342713810979,-0.431553502350231,-0.660361836145307,-0.27738859128562,-0.0245452509940457,1.33970235940247,0.208892410641399,0.186864981769605,0.647893280505989,0.609972511902341,0.481974754245824,-0.875670306261653,0.483606669940635,-0.936546607093289,-1.29878255655218,-0.731085010349924,0.350682920216987,-0.230106298123065,0.124033929870616,-0.574787215839057,0.02428822069148,-0.669900223585336,-0.303658450371218,-0.612727761248738,-0.915294204630504,-0.631655976177505,1.19298577720272,-0.608122193966553,-1.69517558621205,0.210347213130068,0.870195367957173,-0.270695096853882,-1.1454948032071,-0.371320646276926,-0.857003512468592,0.344837351034555,-0.288631366116585,0.399915847911598,0.802300156881837,-0.00607187902245591,-0.0407436389494856,-0.608673983396533,-1.15294448265091,-0.293058272674635,0.576845457177843,-0.756387838658199,-0.369303099348683,-0.724592342693516,-0.92798255693402,-0.828630145522671,-0.800783073718847,0.758364568012364,-0.785087807462272,-0.415504543509563,-0.103675818998503,0.301936629694325,-0.337269555947858,0.242614018198089,-0.241669489658165,-0.235866768675093,-0.424118523766868,-0.676040116022776,-0.516491133969594,-0.792213962859887,-0.923125188536453,-0.139760923660254,-0.243275264941645,0.654250525747258,0.046199615007415,0.556217516530284,1.22413560964674,-0.0750561275165651,-0.089826027402819,-0.749745344746774,0.39454774472876,-1.0202472772103,0.714559290404046,-0.132786550763616,-0.500695506985334,0.487334799435613,-0.146098469081072,-0.31486456786474,-0.220600723361069,-0.909508217981153,-0.550375185940462,-0.0374086904458925,0.196930524249373,-0.986717542345808,-0.57542330903602,0.491018662919367,0.626403920513288,0.0728443907929734,-0.0295825545435221,-0.85312786387807,-1.18177354453935,-0.834683550705373,-0.0746648798909087,-0.898416628223198,-0.384023008039421,1.2789861043321,-0.531550096360032,1.24338859302589,0.673444479311893,0.800555278630132,-1.29500492287635,0.0148601880608792,-0.508731192710236,0.521005353556932,0.456936412649827,-0.0148969829064995,0.0424692627814506,-0.419717205376934,0.530358841323006,0.428254186248771,-0.381565102702973,-0.3805026812399,-0.298325722903451,0.923182377467802,-0.475930775430009,-0.235465129815367,1.8098355188944,1.05905052282921,0.0173617503176613,0.635358732104513,-0.0235854139739355,0.391436223163889,-0.487247446117594,0.297799021573778,0.471743201659156,0.0630305822489889,-0.0503619423110687,-0.13268337940263,0.111214028464589,0.160262603932234,-0.370973086890181,0.642505307446587,-0.13143547412534,-0.534157260157727,0.423496810836324,1.02861483674802,-0.519740040351782,-0.117927783151049,0.123429108279312,0.239457682652904,-0.366695145784056,-0.0145095067004323,0.193700153888198,-0.226053201454903,0.125045949182708,-0.183735516072762,-0.073876435314555,0.669914674912881,0.0459228221293213,-0.598405201807548,-0.659509332957278,-0.21680080382477,-0.108852372299126,-1.31706535888011,-0.0876506318554041,0.810549329309885,-0.609875731312814,0.579137520750706,0.211063779808679,-0.949018614418748,0.124389642036158,0.46084994157845,-1.08820267079546,-0.251720320515974,-0.662859593502455,1.44936402898891,1.33513491870096,0.826810227912183,0.268959321748951,-0.212118379743227,0.507060071357128,-0.598086302062468,-0.566874672040019,-0.569924267111008,-1.35602077978771,-0.279125270442437,0.0469274968175357,-0.364097701661002,-0.555152362818176,1.18484087746763,0.519969745596004,0.877389624066298,0.381378398591671,0.503381246483023,0.901305237347176,0.843614680180764,1.27263032063448,-0.180713384983237,-0.21794835176248,-0.619742861274995,-0.629374877977982,0.951702505454837,-0.283290344954378,-0.667841161527121,-0.535008807623286,-0.160331545866021,-0.466337164709341,0.619060858028302,-0.460361768167072,0.30124670237077,0.629795867073045,0.108789684635589,-0.727836633773208,0.0176167236167952,0.565387199660602,-0.147660045072097,0.140483018401933,0.695128326758514,0.139888109994783,-0.552085307308269,-0.426968298352787,0.642804312027838,0.620138054789131,-0.46671465956541,0.176886031733968,0.456467184044522,0.191194504999279,-1.07147752512946,0.140689976600344,-0.77072319557087,-1.90821179095289,-0.713315224734364,-0.142296722927075,-0.644452438684728,0.0975271132665527,1.25145589688056,-0.0643551051066041,0.859440373655358,1.65034692239986,-1.32412426888966,-0.547485938667396,0.523876757957028,-0.922346796736203,-0.914744051444256,-0.289464082364225,-0.0302071373081539,-0.144671917052281,-0.0242985212074966,-0.272282540229478,-1.18757515159847,-0.448622560381187,-0.326875179930349,0.783427586060024,-0.270276438294233,-0.401875233024065,0.31034929318155,-0.344924461369351,-0.732959203828545,-0.253285105328832,-0.83863585413227,0.152766823112683,-1.13328828644307,-1.14584013289802,-0.487571159677324,-0.668478037230549,-0.543569607993912,1.11658045700475,0.562075645954732,-1.00165897427339,0.563337814105503,0.67779810348831,-0.967691084846366,0.215101314909683,-0.448985792665691,0.339440958162426,-0.416641759116504,0.139099176364975,-1.03985112059808,-0.695547075415063,1.10509461466894,0.196292188966494,-0.436953475806238,-0.293989322886483,-0.323993784978943,0.622100273190106,0.340350834550437,-0.281900322460726,-0.488871182650359,0.535249761059836,1.0305436011864,-0.148716014242827,0.372926425924229,-0.356344143859028,0.650966535567027,0.306573485351939,-1.13588014137161,0.44201445796716,0.176280616062113,1.43062445313421,-0.331668876664033,0.195213372036137,-0.0401842616396861,-0.205635340991619,-0.228669607083955,1.6237109422131,0.0187679306086885,-0.563938868206167,-0.36273338638691,-0.22670952883877,-0.73856757665674,0.333079891506294,-0.182568979236472,-0.259490843237411,-0.439541224394118,-1.4237191390225,0.0553391495995867,-0.248273881423179,-0.240955350491826,0.314893854953037,0.538711770506061,-0.688563936668846,0.0501164976464212,0.244587837174859,0.0567289985169411,-0.856032807599316,0.0375336379993404,-0.0506379321386412,0.107425556669665,0.754042384660788,-0.149285822868337,1.05522687123947,0.442456349035968,-1.08508475927524,0.043402295074071,-0.00677637639593416,0.323394450959661,0.299184042832346,0.109342458432667,1.04867325628557,0.663214282073832,0.958752479439425,0.487441712465582,-0.602973814085856,0.910789683596215,-0.243966380607694,0.153821232360556,0.782598237639561,-0.365070622288254,-0.0796114871724126,-0.357713302145261,-0.527588917110432,-0.497347771298348,-0.419027246350683,1.29394656631304,-0.752614117141488,-0.151138407545354,-1.06817444551389,0.0268985973814742,-0.774080298367888,0.445060639764867,0.472996175854245,0.155400212851445,0.755044237188197,0.772862044747013,0.0386859419588813,2.40873693567898,-0.632728825458129,-0.106993763732856,1.29383178752039,0.713301967441143,-0.406931241224179,0.361126182229233,-0.207399724178065,-0.00788082250946759,-0.104645242735361,0.244780440446998,-0.729845858571417,0.159329036832976,0.150865329972593,-0.957826209805976,-0.489376509219784,-0.808322664854603,-0.316856622413171,-0.0132187302855966,-0.625286239141867,0.618373741075167,0.647748413403273,-0.892564602481436,-1.10377298461961,-0.290557509655722,0.104474268812537,0.197878836846258,-1.02540314451722,0.365730919355456,-1.63980642177057,-0.0743182241109144,0.349104638046629,0.28173962280484,-0.1555666562095,-0.222436211042849,-1.36020889845623,0.0515026864961703,-0.362796650935009,-0.635803519819014,-1.01501886079604,0.222828360372639,-0.74428603686902,-0.300407888914813,-0.0286138766648866,-0.0841523464732948,0.146425821322345,-0.723976399132648,0.0739095235580504,1.52468254009735,0.596897213305717,-0.644679764306332,-0.085703897766625,0.873931435576249,-0.0401734734526838,0.507393244528436,-0.73694111623768,-0.842768216730885,0.496581872867675,-0.373905395782536,-0.0260708121120775,-0.0335318377052447,0.724039638885876,1.11502161903631
